0,1,2,3,4,5,6
0.24126848640303858,0.36909018694709883,0.02324109554352709,0.996194914975537,0.03311483761115131,0.27740427940737555,0.013358335781173049
0.17340027632061872,0.2768483540194093,0.07748585590611459,0.943647714242473,0.03312078794768732,0.2557022309553836,0.017266340960605253
0.1592143072562181,0.2589964018518575,0.08381185840265129,0.948792569715188,0.029108727085471516,0.22481232691035563,0.015104243110637001
0.19858788319782905,0.2731370274768699,0.08566047510844306,0.9504177229125691,0.02138550783243961,0.37930243374992934,0.0100840284521535
0.202528574951899,0.28513035897792194,0.09980716376363225,0.935786341834924,0.041882850184870556,0.2359501660709004,0.01095293423590348
0.2263681403984596,0.32265118734450327,0.09378748856038915,0.6824077305992274,0.3002930474420531,0.20987990596804793,0.009780789924420209
0.22091628404648755,0.6010068328313309,0.10119262852116577,0.09826028661043737,0.8987368156178377,0.0811777532464993,0.009343317660406919
0.2167190375659395,0.8518996311927151,0.10173471824955199,0.0,1.0,0.04431221015527005,0.01199331450204925
0.21687612066036777,0.7314937834196673,0.10955164747490037,0.11009980601720047,0.8860916298814238,0.09691176528418514,0.012318884561161616
0.22428085750891452,0.6284303689739987,0.110662645468483,0.1967695103869302,0.7992259866921598,0.06702725593843925,0.010017996618120207
0.23393906565691006,0.6152618742825505,0.12911588275857427,0.22726446916457674,0.7679796546892851,0.0738743991708152,0.0076408875439544525
0.23883850309701218,0.5589419475634859,0.14337290898704982,0.30847902523714016,0.6849708882174718,0.08684706516141119,0.009243476612973485
0.2608357353116994,0.6882095133340331,0.14656451833924344,0.14468483895418652,0.8519249544689854,0.07235365976378548,0.010886579868891313
0.2836903017458797,0.6517650669736146,0.15801748767111162,0.2991758800389486,0.6941106559473051,0.09474653146190355,0.0011719431760253555
0.27637740025429797,0.5863332533233966,0.17008326631960088,0.363240711177081,0.6268363631917468,0.15062509400869034,0.001782140961759155
0.2760220340162927,0.5812822950187555,0.18255631773662848,0.33777250367566025,0.6527977316317779,0.14832486531026076,0.004463052160753515
0.32819773521970963,0.517587088202797,0.1902033712414705,0.4308302692731515,0.558940162929573,0.13123348530374063,0.0003542257597851496
0.3086980858916432,0.4979172940004772,0.19831920940056566,0.3927796601179371,0.5973522211049673,0.13734643437572666,0.0004415453410051446
0.3330768859217818,0.5396654591843534,0.25199787199098195,0.39601228873274347,0.5939529672525831,0.14028505941744226,0.00030347127920799086
0.3152645154678322,0.5120574444662179,0.23864909236165774,0.3909282054773511,0.598835786875423,0.1474509677010427,0.0
