region,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
Hunan,0.07539092467126654,0.06011533743088502,0.17484031911524398,0.07864258654287323,0.08991456411426232,0.09452170135433086,0.10865126606699124,0.15499700707286357,0.13218906678784995,0.1492546913861878,0.14733459299624682,0.1881610923376814,0.1936806450150675,0.21336044868672904,0.2192066051594504,0.2239776558213827,0.23037644281588235,0.24604544648869164,0.2979791031336022,0.3292739587102934,0.40099151668193944,0.4343574388258853
Guangdong,0.15308685979375514,0.1518649254500273,0.1606507480599032,0.16424431768616293,0.17445903576736327,0.21391869042106965,0.23196885038504317,0.2661708417432157,0.31025798079801326,0.30454393376868993,0.3384852691122636,0.37638117777379276,0.3489407922213802,0.4603607040483228,0.46311101217356176,0.4919450852762025,0.5696087563976675,0.6050124853959751,0.6071239573658113,0.6273329661026752,0.6212043201613626,0.6435142237689003
Guangxi,0.05891111272456713,0.05528128261160966,0.060493902261108054,0.05589828750844591,0.04654886070226187,0.06668522295412245,0.06650067329752357,0.07111225645824908,0.062307760920657915,0.07660090606746256,0.08414038509283249,0.09520761069290201,0.08765469272173002,0.06620542104652063,0.06319934041842623,0.07418981472277422,0.09649759726231445,0.1007932758787121,0.09689067909457895,0.12346805076576184,0.1356223719811343,0.12866349974870583
Hainan,0.011906556509701412,0.01867362225607812,0.024446863663231615,0.01153217412342599,0.014674056790004553,0.03194219283225082,0.038547839666985634,0.08226600558429772,0.04629254045821255,0.06675344570226475,0.06793314719647764,0.08793085852433966,0.07588932010486205,0.06992770624080051,0.05801382204818528,0.06974447901626539,0.06725245228306904,0.06683235968266385,0.08493503387424213,0.11894649304871868,0.16978805164996738,0.15667869540917845
Chongqing,0.13941556969439212,0.11160567422558236,0.13320712109625119,0.18680381486007314,0.18112516644081472,0.16801114490316077,0.20462836361868167,0.23130375203093234,0.16538266804491597,0.1847192212419963,0.10114388721156552,0.09331336468096726,0.10899812437078713,0.19742278881141473,0.16893557491007974,0.22980182562364884,0.18890416371570545,0.19210281539213986,0.21312525320419157,0.21909405239931384,0.233040432411945,0.24174131085166267
Sichuan,0.08656943702139804,0.21158244903895523,0.1794662187636351,0.19157643052156653,0.18561250796519585,0.2058110713243236,0.1724543842853989,0.19273826122607793,0.09243181450862129,0.1379574849630625,0.13345114836597297,0.13671010122660937,0.1583418046089426,0.17007229628669995,0.1675505270154856,0.18391402024869125,0.18875831398545712,0.21626648912590174,0.22137380902188353,0.2622001642574171,0.25486551625485065,0.24393522824370364
Guizhou,0.0851102274830239,0.09936067564665182,0.07875218998716299,0.09046882446103255,0.10355939826791544,0.1122402613283072,0.10134646582580062,0.09748743682201885,0.11910366160887376,0.10918192864402781,0.12130081796312037,0.12896217686858685,0.11550867872281863,0.09981777189785451,0.10904107342963051,0.12241627477333936,0.14329701794234986,0.13870831147397605,0.17435908687334806,0.1661588882724936,0.1573453832113892,0.11612073826541278
Yunnan,0.07928136120783545,0.06778304672736271,0.06552728684922066,0.06691154459259062,0.05553827915917338,0.10873717549909129,0.1008135252539052,0.11756473415228254,0.09753861820147597,0.1167387049935057,0.0960503872278661,0.11028523812025876,0.10854077454856845,0.09938841469673582,0.08897797995798154,0.11147148577086144,0.10182545728231651,0.0989758403869137,0.17826029237250998,0.09765577890539456,0.1184813956503522,0.1324996320910147
Shaanxi,0.13977191960704125,0.14863521262639043,0.16337981750542774,0.16595073675757807,0.17891112779866902,0.18930557894966257,0.18338175696916165,0.1521357495606308,0.15843542192811724,0.16182656968692122,0.1543813154590421,0.15505865783412978,0.16906461393780045,0.18154554453455388,0.1941292136686045,0.19239752452242997,0.18563414988678137,0.20562088053241817,0.1934778026510679,0.25104652788602033,0.27265266768546065,0.2659100570997496
Gansu,0.06990578894513452,0.05982163195518364,0.07420976848780819,0.06881879122442253,0.07851496586394674,0.08573430202134938,0.09915651206675007,0.10403757191472679,0.12296087358413182,0.12659186827798152,0.14422495096358728,0.12420500663022613,0.14293624271819372,0.15802546087457522,0.16752462268227608,0.2029829946565908,0.19569667185077003,0.14801237609943046,0.15861891963648753,0.16286023565295915,0.19605922609655027,0.1794028591047156
