region,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
Zhejiang,0.9564091830772554,0.986508719449633,0.9918473413173159,0.9977422135326873,0.9997824787367166,0.996368837084286,0.9938437669775885,0.9876904088986175,0.9924478052794677,0.9758331103940084,0.9654950056979987,0.9544065575635223,0.9531924601274513,0.9490927480567618,0.9490236230510631,0.9582887503912444,0.9459712739584653,0.9353849667869096,0.935013589009261,0.9205206755945983,0.9090591239330198,0.8949505279562204
Anhui,0.9367663496331408,0.9822332757071243,0.8218577710935256,0.9438028545277206,0.9384962074414607,0.9436853376309235,0.9105324379591337,0.9706329346859176,0.9611464891999204,0.996506931142143,0.999908774731582,0.9999990143907833,0.99997521089347,0.9994049202335782,0.9907326374730815,0.994163995897809,0.982145667147996,0.973787387120676,0.967170057370138,0.9496419095634363,0.9312790751849829,0.9246217232918519
Fujian,0.982489729801607,0.9960065325443737,0.9964688273431908,0.9999761052296593,0.9999762923490891,0.997112084548074,0.9983129366827496,0.9998581505009069,0.999563123813428,0.9982352132256583,0.996092830164286,0.9923423698845589,0.9992137835184406,0.9998655643982011,0.9992407680495388,0.9889751139017088,0.9959499632216153,0.9946199175463193,0.9906298499254906,0.9866646259573782,0.9928473176058159,0.9957911384014299
Jiangxi,0.8026671973672523,0.8766628401773672,0.8769758889022411,0.888865459948679,0.8879068503706273,0.900523272746774,0.8670588977071184,0.8959977692735984,0.8928996944132186,0.8886806284288007,0.9144656010524875,0.9496641676996725,0.9414138020899895,0.9544590415233457,0.964959485062687,0.981916399283613,0.9965550965874411,0.9982230137299593,0.9964536685217593,0.9936718477182325,0.9833800256074295,0.9855133950642818
Shandong,0.9946078471678013,0.9882882005942408,0.9976165288256773,0.9886213651581116,0.987669376747225,0.9979763581330435,0.9979428686004249,0.9981519297383211,0.998695739437513,0.9993803950430282,0.9993375268608362,0.9986270090267925,0.9997706613380106,0.9994783022581061,0.9999171011508036,0.9994890171576,0.9961950955655847,0.994881845406491,0.9890064743577621,0.9617325116167953,0.950678470609324,0.9460611350294773
Henan,0.8355000774728555,0.9338565943830202,0.9244635903521053,0.9157738454677622,0.8878761927044704,0.9139875755353785,0.8674420777987931,0.9219068296529269,0.8898997907651266,0.8727640385250764,0.8820790679760082,0.999848047601399,0.999995132959837,0.9995585410715088,0.9968268821079296,0.9977423459026815,0.998900973160216,0.9993220089883996,0.9985532465240432,0.9968149101182596,0.9713604195977572,0.9736915559958097
Hubei,0.8199526258642837,0.8628812967832069,0.9207867758051036,0.8828533379887428,0.9523071825102277,0.9812226229673283,0.9579067141588016,0.9883325559959226,0.9838691980872314,0.9894582855105766,0.9969580511315594,0.9995323592419872,0.9994332479418271,0.9999952717476017,0.9999288476369318,0.9997404256385467,0.9909949186652615,0.9849094151220751,0.9849974459529672,0.9814403547732538,0.9620416127772331,0.9964347553588596
Hunan,0.867737197948443,0.7977012824401826,0.988079157244977,0.8705881688905391,0.9143506672360148,0.9094106851426471,0.9099986166573605,0.9741068769681505,0.9505073362506595,0.9761490669365048,0.9800277889348559,0.9978079468259125,0.9979926192647716,0.9995229953917983,0.9992455356542618,0.9982448045663098,0.9981785275276518,0.9995611210821179,0.9982481860174692,0.990317791394661,0.9702205933290128,0.9592270115592147
Guangdong,0.9597514112828772,0.9568595984435989,0.9639437629156056,0.9663046425199985,0.9707870163919786,0.9999967520911534,0.9992703154893406,0.9940979665239114,0.9853466464458664,0.9800395216646867,0.9671228755474178,0.9503373469661054,0.9693605794323985,0.9370003189209991,0.945060561151983,0.9361687354476128,0.9057913463912809,0.902410533918307,0.9058645284308497,0.8939539367664325,0.9068948296995136,0.8996281460098865
Guangxi,0.8379751387044919,0.8237012212939252,0.8451478662172976,0.8308467417107466,0.794096482931142,0.8664300003536838,0.8585464836823167,0.8841316734007462,0.8522735080069455,0.902282328775104,0.920712986843908,0.9397623086139081,0.9217462304268815,0.8552336216876709,0.8348317422289614,0.8593175906008833,0.9117804169688508,0.9208214508074593,0.909715210655555,0.9529749951014571,0.9682632960709516,0.9631621219765997
Hainan,0.4386527759918999,0.5622713257899039,0.6342027399993994,0.4835042114832835,0.5300980030526558,0.6905287013437938,0.7548928755773457,0.9197945827166483,0.78698853615695,0.8771459190334693,0.8799516453002255,0.9272422296091943,0.8897278375063777,0.8512990997060221,0.8062927898363713,0.843331857986264,0.8280148091380027,0.8228139357574553,0.8798621411637871,0.942465502371009,0.9875605798852702,0.9838353618986564
Chongqing,0.9788469030659894,0.9561641653409181,0.9783366409305988,0.999659945643892,0.998371937735641,0.9918402471741585,0.9962451416831425,0.9997380934969567,0.9784899717560512,0.9949261788439401,0.9301357508426714,0.9173761092323116,0.9430102345874674,0.997123156734332,0.986891610475199,0.9992168226074545,0.9603449884279163,0.9917095792433923,0.9957183089716611,0.9970309063501828,0.9997631385012546,0.9999998939190217
Sichuan,0.9051107697996299,0.99988160899408,0.9961759606450857,0.9979973874625293,0.9952576423444526,0.9960226574488462,0.9781310008922027,0.9918797455004539,0.8786550789066937,0.9604373800737822,0.9615586063742781,0.9671939119918245,0.980245366783456,0.9820703173789502,0.9699612453561081,0.9778331122870282,0.9845288699708942,0.9942930062887739,0.9961585875589487,0.999808201330702,0.9998625822270254,0.9999989201942606
Guizhou,0.9301211901775996,0.9499365128679286,0.9143708303451175,0.9365087457895434,0.9505859287633385,0.9531966195083573,0.940596368533025,0.9293263097570977,0.9579755807567373,0.952465845372955,0.9692445536993063,0.9789511422105465,0.9643364788781186,0.9418642816750553,0.9514558722218587,0.9614000640781302,0.9777396970815531,0.9717162791974343,0.9877562716434649,0.9862758033383524,0.984428582221764,0.9485481944882116
Yunnan,0.8964601690413133,0.8445784941704387,0.8624221834454355,0.8710016653973338,0.8280860113590679,0.951016332663058,0.9308598716558013,0.9578017755415985,0.924583878922908,0.9630669981773369,0.9365239313486674,0.9554762137506891,0.9469991721634612,0.9286408797215823,0.9010857512051178,0.9366411376629885,0.919958845989195,0.9163619144516938,0.9924699213315795,0.9266265521284647,0.9592709965381453,0.9733539789283078
Shaanxi,0.9866280099567255,0.990068704369276,0.9966626677879189,0.9962822284611988,0.998275805859738,0.9980315528210773,0.9939736636834715,0.9812158781997233,0.9813395191181641,0.9888843620851838,0.9888251998042321,0.9897207189652862,0.9930593003379236,0.9944665644916417,0.9947600702875075,0.9911476611056574,0.9872224002399618,0.9946068374988739,0.9895312403913735,0.9998621370703357,0.996697029964295,0.9973963050160093
Gansu,0.8533589183918452,0.8246320903876635,0.8801600689354636,0.8705429920605443,0.893921004564305,0.9005152499712396,0.9175812256632566,0.9274495113434077,0.9514974479356116,0.9690814598584749,0.9847966755164853,0.9713285821051999,0.9828111127880244,0.9871282792556827,0.9885102912825071,0.9963757049281641,0.9937078306349448,0.9666883198348214,0.9718248403438599,0.9757586305065852,0.9944440979602315,0.9888924349876964
Qinghai,0.9760569347096613,0.6621222866391685,0.6644921875951643,0.6633862048320232,0.6061242705571455,0.6568025338109382,0.7083660841476949,0.7233222810302351,0.6139568604524854,0.6522735673133377,0.6932494731335858,0.7235658983473503,0.7246239273767158,0.7744293609324558,0.9048545116059707,0.9165984548654044,0.9631609681316686,0.946668915635591,0.9919274834831574,0.908414034113915,0.8959554317909464,0.8907752016418796
Ningxia,0.8775096824934704,0.9139158595769303,0.8713746426151897,0.9754402467760839,0.9993313671029054,0.9999916182569015,0.9944963929059182,0.9996333775985745,0.9991549636564664,0.9996035645737799,0.9951422583405041,0.9994749063361995,0.9999378130163922,0.9970703090859933,0.9883244564039362,0.9801487581019938,0.9977987647033318,0.9982513628838959,0.9995198274331171,0.9987830457136002,0.9980252462868866,0.994795300815623
Xinjiang,0.8886657628126714,0.907342795606707,0.9105767939893099,0.9803795980530184,0.9887628215295549,0.9677490255837217,0.8342564075443464,0.8530738706355566,0.8763484070695886,0.9801793693121122,0.7575402375765411,0.8946736942714729,0.8393181930156758,0.9860430937547301,0.9914761153627702,0.9395588398841953,0.9429618903158814,0.847981441710669,0.7287041263358286,0.7476315613223157,0.771342510148702,0.8772757470654597
