0,1,2,3,4,5,6
14.6119631090263,852.090602637649,1.02641131555889,99.1481340775592,3.136864829819113,0.851865922440749,0.556485835531598
10.6955533394244,674.161436530733,2.85016286644951,96.0602710733807,3.13720904963695,0.802519876982384,0.588884547763235
9.8769363791772,639.726052261612,3.06284805091488,96.3626013336879,2.90511615022135,0.732282516090741,0.57096001009209
12.1490319198526,667.002502065693,3.125,96.458101195989,2.45833719775337,1.08356160625762,0.529340697273041
12.3764338752878,690.136945572457,3.60062281043207,95.5983084820211,3.64408382031644,0.757607697662426,0.536544226222358
13.7521222410866,762.512455587962,3.3982365907421,80.7088675837445,18.592803189158,0.698329227107326,0.526826745180735
13.4375168690958,1299.44441271255,3.64720322637209,46.3822572959497,53.2120560028866,0.405686701087897,0.523199949068569
13.1953101407633,1783.40212449899,3.66542870983368,40.6081285208382,59.0700095271341,0.321861952043982,0.54516933783473
13.2043747936385,1551.14620103475,3.92824002474482,47.0779901504763,52.4805472042907,0.441462645233061,0.547868426032446
13.6316732843422,1352.34282943626,3.96559265199009,52.1710145166245,47.4554741359169,0.373511347458645,0.528793270570479
14.1890108169178,1326.94156403459,4.58600501812099,53.9630082614824,45.6479113795921,0.389080358925567,0.509086215615066
14.471738247517,1218.30367948408,5.06533746463694,58.7354684420197,40.8459539943506,0.418577563629733,0.52237223231381
15.7411127461988,1467.6533449472,5.17264188384707,49.1103314020478,50.5040460912231,0.385622506729005,0.535994125610042
17.059960659738,1397.35411362966,5.55769972983404,58.1887820823423,41.3746785738752,0.436539343782571,0.45545643331026
16.6379616293969,1271.13992566168,5.96336070751737,61.9534625825522,37.4829415843351,0.563595833112671,0.460515183633422
16.6174548294589,1261.39691892969,6.38271451632932,60.4568588695233,38.9847755497141,0.558365580762602,0.482740863095651
19.6283111004691,1138.53254520616,6.639814475772,65.9252687492374,33.5552279929099,0.519503257852687,0.448677273601108
18.5030623715059,1100.59064868447,6.91267534437002,63.6892777419579,35.7773193969581,0.533402861084068,0.449401183077744
19.9098678625194,1181.12044717063,8.7173942424652,63.8792386564625,35.5806766466251,0.540084696912348,0.44825650143342
18.8819854182808,1127.86618193377,8.26859776168532,63.5804795907943,35.8631418939151,0.556378515290611,0.445740619751028
19.6984443979823,1140.39717958516,8.17828938562441,66.6868297953976,32.7318597011233,0.581310503479099,0.447424584501219
19.7965297630065,1139.8832796631286,7.75542615140286,66.61857854998478,32.79162398832821,0.5805010807970398,0.447360711830843
3.56286199028842,273.126913551356,1.01711734061027,98.8402915246855,9.283116273700095,1.15970847531447,0.834600067588611
4.15123175447919,339.136472422741,2.72251308900524,89.8293957250567,9.30923340165434,0.861370873288925,0.933200413528282
4.16976055699669,322.147111672565,2.63022176379577,92.6591764036759,6.53259361997226,0.80822997635179,0.806754064423743
