region,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
Zhejiang,0.3977522357587262,0.4338146132717808,0.4248332676792368,0.43016640225108527,0.43900309624312445,0.4586703189606953,0.4674784264928284,0.48204385790409754,0.4826712902423094,0.4961713579668666,0.5081476814878708,0.5251370781199601,0.5306708800881607,0.5486052709317611,0.5593770372969878,0.5730191547054333,0.5804962430780575,0.596841276635086,0.6056941607540159,0.6055756102900113,0.6173704924300474,0.6273846143855292
Anhui,0.38679051865406333,0.4610089067555842,0.36664116796939467,0.40049000556402453,0.4030786437608844,0.4122227312761037,0.41239216838910053,0.4502009821290675,0.4413416449047738,0.46359661091788923,0.4689407554197024,0.46240815827609977,0.4702315080298958,0.49210884946930095,0.5264490659761967,0.5361713894020077,0.5554070680917663,0.5657453869942517,0.5679082618965337,0.5776846846233247,0.5768112669466969,0.5791912299599756
Fujian,0.43196908239260046,0.5010025275658289,0.45415207108398603,0.46225280314896333,0.4553417064965208,0.4723611462583568,0.4774531815402535,0.4571911937587004,0.4555850469250148,0.4595593056343728,0.4611539416576841,0.4747939750683169,0.4659293185750896,0.4663432795972606,0.4771021317555387,0.5055862920606441,0.48841851470852354,0.49052005142607324,0.5077999461730968,0.5133808224877537,0.5066164371530176,0.4984877976496914
Jiangxi,0.3204330992292935,0.3738627460114175,0.3735074852167904,0.36198489432340075,0.3573082308282798,0.3687653741349971,0.368851075068472,0.36921148496518097,0.37693816988485773,0.3571270315070536,0.36121289446709187,0.38035086574841703,0.38720025769725575,0.4079024511613848,0.42042712255661385,0.4422832049241866,0.46207501835617704,0.4942476856823706,0.5090368086842291,0.5013894922200154,0.514913134584741,0.5115704108144614
Shandong,0.4482921158809643,0.4386498182272279,0.4526381674534105,0.42102654303347886,0.4214643787275499,0.441557158844855,0.45094249330202185,0.44739386885835064,0.4611740478552131,0.4670148347493796,0.465050344495191,0.4629507752906091,0.46187252052249583,0.47997183959751033,0.49207392167855335,0.510682137236249,0.5273043627493932,0.5374185919379343,0.5516666874406964,0.5733989611046891,0.5954056358564015,0.5963173170448078
Henan,0.43713683742343895,0.38568320620890406,0.385829270886359,0.37467631184510647,0.3641136433096645,0.3922107217363866,0.40829689835424043,0.4186722667897925,0.4207961785629291,0.403370228185158,0.391238074630414,0.4976736460911288,0.49581729270482383,0.4988132431393286,0.4971775744757255,0.5250321199952775,0.5601966378697418,0.5295694537253587,0.5453217359952336,0.5318588862080247,0.5652887180907887,0.5637563902164512
Hubei,0.335557503543847,0.3445603835667206,0.3692092815427863,0.3474574460053882,0.38093122855028905,0.4184656016520902,0.4235533599819815,0.44440517793594664,0.4481954340752975,0.4405692680486873,0.44665233383721026,0.4527278505798417,0.47315681043741736,0.480769873051933,0.4886260845797254,0.5149442981221187,0.542186481552811,0.5589601517071818,0.5595972977542033,0.5556414458898369,0.5753067963250044,0.6403245144718307
Hunan,0.36064482651769286,0.3475733031474877,0.4518744607011944,0.3671205843667264,0.3716934705432763,0.38362059820605965,0.4109751747262195,0.44169163629628627,0.42694509813431464,0.431389228574122,0.42453891927468684,0.4483900259980114,0.45426946914938143,0.46909988542409675,0.4773803523894903,0.48750315053742793,0.49469247974231545,0.5034336714769394,0.529944331824398,0.535104570438142,0.5596326536696068,0.5699443986958155
Guangdong,0.4520004494538116,0.45257667457895145,0.45935724104380665,0.46230124762268765,0.4720473758152433,0.4619244219387009,0.47251643698591556,0.48857327436404546,0.5110442078952068,0.49896824220185604,0.5108675897001944,0.5222937009062735,0.5211009926543229,0.5654056514030886,0.574320140248296,0.5837396080189674,0.601990319509883,0.6177077541567181,0.6215574479375198,0.622298169746967,0.6295701114296491,0.6347958364218171
Guangxi,0.32964525638771275,0.32429633039896755,0.331419080385719,0.3236037414888487,0.3069960486399205,0.33969732373117967,0.34230453083460943,0.3435294801698164,0.33369160200391385,0.3485681085061309,0.35643888036872323,0.368701875465187,0.36328238743415003,0.3428269759038332,0.34260477215855567,0.3612360508398307,0.3863910658862613,0.3900614529148584,0.38824172380194377,0.41088180175512096,0.41841976459725766,0.4117137259162866
