LR,Poly,GBR
7.2001804095030835,7.200180409503075,2.1170601404257495e-06
7.117795549388442,7.117795549388442,2.0885333860864645e-06
7.198949178789554,7.198949178789416,2.413304713740441e-06
7.0730944587606706,7.0730944587606706,2.3905047008286345e-06
6.750666344404181,6.750666344404181,3.0589400729135167e-06
6.435199555522225,6.43519955552229,3.0736951418397243e-06
1077.3896031746115,1077.3896031746115,0.00014978448828042076
1071.332820856352,1071.3328208563596,0.0001207181965138559
1026.3926529819664,1026.392652981959,9.791561586021184e-05
973.567399481193,973.5673994812075,6.349040353832166e-05
1103.2912412008718,1103.2912412008682,6.064094392977925e-05
1132.0984542221854,1132.0984542221854,9.910902395685752e-05
1111.4175843306243,571.5047322178445,8.53056996106664e-05
2.7403174603174225,1.7194957982900432,2.6843988735676017e-07
3.0134352156994706,3.01343521569952,4.958250057079542e-07
2.850076468583309,2.8500764685833326,7.312897518448767e-07
2.7657590835295878,2.7657590835295878,1.1021461660692991e-06
3.0678179812168924,3.0678179812168924,6.667559188767666e-07
3.6550523441290137,3.6550523441290017,5.303281819446334e-07
4.483798778748296,4.483798778748256,3.219875680077607e-07
101.55976190475991,101.55976190475991,9.335836401356218e-06
118.51168382853109,118.51168382853109,5.720167008020784e-06
118.38176511020298,118.38176511020286,4.97660395419305e-06
113.37227583899595,113.3722758389952,6.569687435064115e-06
139.6598474239717,32.01887946529217,6.182748073554328e-06
145.78668095089967,33.101113063875765,6.603495509911653e-06
142.82782485725107,40.91620524944587,6.549851206173759e-06
4.314047619047673,4.314047619047673,0.00012229743952024886
4.048751381639387,4.048751381639373,0.00012693324779015848
3.833066723014402,3.833066723014424,0.00011006358537443441
3.6713655558722724,3.6713655558722675,0.0001054087135378037
3.4783218418181208,3.4783218418180897,6.53267694268714e-05
3.3125830874375817,3.312583087437573,6.998884695005964e-05
3.183828903627575,3.1838289036275675,6.531193789671645e-05
6.585714285714284,6.585714285714284,0.0001480810390248914
7.243738389088289,7.243738389088289,0.00011121768797882613
6.953986180951682,6.953986180951682,5.921141487420668e-05
6.5744260989347065,6.574426098934517,8.867860783734317e-05
6.359976005068936,3.6824604305059823,9.91893640957513e-05
6.047147174411442,4.176546765332786,9.763625578724377e-05
5.925249717265436,5.925249717265436,0.00010451235840615848
2.8384126984126845,2.8384126984126845,2.1690527627495196e-05
2.8065524321204016,2.8065524321204016,2.5174658397916265e-05
2.678460246131491,2.6784602461315274,3.5591426851706974e-05
2.5349433197450546,2.5349433197450546,2.508348445059645e-05
2.640531277727609,2.640531277727609,5.561350165186836e-05
2.6003238187671007,2.6003238187671016,3.6701948417832144e-05
2.501063506240697,2.5010635062407305,4.8683340765371935e-05
11.591428571428635,11.591428571428635,4.366016530603559e-06
11.007249615609622,11.007249615609622,3.208282189242613e-06
10.424906037090693,10.424906037090764,3.1181285927949305e-06
10.394822818917401,10.39482281891767,3.217151034118361e-06
10.004569565326937,10.004569565326937,3.2916335595681603e-06
10.162696268098216,10.162696268098216,4.6696106201937776e-06
10.94609001611213,7.75894457684826,2.543880902684725e-06
9.067936507936519,9.067936507936519,0.0008997867620815694
8.599564817583909,8.599564817583909,0.000926361304678323
8.13443800142187,8.134438001421868,0.002798786903458009
7.701551421226347,7.701551421226347,0.00242763394726716
7.341337497998508,7.341337497998508,0.0024223512606918476
6.9946522171411925,6.994652217141206,0.002122346997214636
6.669303567181361,6.669303567181353,0.002138437138442393
2.71531746031747,2.71531746031747,1.0459589185198769e-05
2.662278729793778,2.662278729793778,9.225764996534744e-06
2.5615142003732054,2.561514200373205,8.989825213921967e-06
2.452436988935915,2.4524369889359123,8.726524285046274e-06
2.3429388084123035,2.3429388084123035,8.235149343339056e-06
2.238603486251815,2.2386034862518134,8.30845379182199e-06
2.1403781448954966,2.140378144895493,7.827651902557396e-06
21.776269841270636,21.776269841270636,1.3605100456811172e-06
28.051594561891232,28.051594561891232,1.2305341562613742e-06
27.754758404929504,27.754758404928968,1.43592343437414e-06
26.224019514320897,26.224019514321707,1.855256556893674e-06
26.18839184773707,26.188391847736757,1.0117775142666195e-06
24.8960201407536,13.263777822676925,1.129898000399891e-06
24.155448964025958,17.220271702964485,1.217474544286896e-06
24.880317460317087,11.340642103080693,3.7182907956087924e-06
27.32526590181604,12.123635305186006,3.951907522961737e-06
29.05456701814128,11.533652435750025,5.384971109546165e-06
30.965708184768644,12.308658887957895,5.520572919951472e-06
30.929704010670278,12.562337153761407,4.368196403150603e-06
31.28039696422173,12.543582387701822,3.946968298304115e-06
31.905955052026815,12.412757862104584,4.522461427269316e-06
38.9612698412699,6.954367593315669,4.2339309208699703e-07
52.9840255789889,7.9706929085298075,4.437466186506462e-07
54.15198924975639,7.660409164984698,4.631100383606378e-07
51.81225363701321,7.309131239674368,4.864301826395346e-07
52.39392831260931,9.422749543779535,5.519866319953625e-07
50.17531569657373,15.147963633113232,6.002461578700205e-07
47.87009504213846,23.12606306459764,6.370048268430989e-07
27.386666666666503,27.386666666666503,4.425463214246313e-05
27.82766975767096,27.82766975767096,0.00013835770576252598
26.87037534826416,26.87037534826416,6.342963876391555e-05
25.56492514427339,25.564925144273527,7.03781491112919e-05
31.61703200839158,31.61703200839138,9.071638643772328e-05
33.630467295819514,33.630467295819514,0.00010873495628004626
33.57086943225144,33.57086943225121,9.293424521682092e-05
32.64031746031745,32.64031746031746,0.00012493527492014533
33.46147265274097,33.46147265274097,0.0008966066046991418
33.096640973828436,33.096640973828436,0.0008937017297109842
32.423016638286924,32.423016638286924,0.0010289378958237673
30.717130729321507,30.717130729321507,0.002096577422883824
29.18357629173848,29.18357629173848,0.0019039174502343086
27.8046442910529,27.80464429105285,0.00223287848452015
11.60031746031746,5.414983839691418,0.000119421924514421
11.099441111808805,7.115412083425463,0.00010349202712974802
10.500454725838233,3.182706860813163,8.611707262484558e-05
9.923152469095678,9.923152469095788,6.175809904832437e-05
11.670273589330279,11.670273589330279,7.673619849400879e-05
12.219526281443228,6.136532845068993,8.375025092291659e-05
12.145937130441908,6.085917542995957,9.00825485013488e-05
0.9003174603174523,0.5002887308806355,4.705002916256574e-06
0.9123350306001847,0.5400351576341416,4.7380405638846235e-06
0.8841239525917843,0.5122391462872242,4.327811764841799e-06
0.8451457572308672,0.845145757230873,4.663122267131494e-06
0.8097493979710609,0.4992519364582692,4.119514678922914e-06
0.7716854049674035,0.5207920150401526,4.3734187028356495e-06
0.7351108990572549,0.7351108990572418,4.624963676375591e-06
6.515317460317467,6.515317460317467,0.00029107628700435445
7.368422067573614,7.368422067573597,0.000617360117563531
7.572443789605536,5.708361999906934,0.0006335656962444462
7.560785407556144,7.560785407556147,0.0006744449826650029
7.215385681378914,7.215385681378916,0.0006378749710661291
6.888495653891761,5.418704092793146,0.0006184275900427184
6.582350581942125,5.337731300784067,0.0005938439994652775
22.74571428571407,22.74571428571407,0.00027577234852940664
21.63424847440225,21.63424847440225,0.00025892326122084377
20.684164936451587,20.68416493645146,0.000252663601378283
19.934727856357505,19.934727856357384,0.00024779405933627463
19.05089974315317,19.05089974315317,0.0002508154234506894
18.119186601439175,18.119186601439164,0.00019961911025938853
17.259943303152358,17.259943303152436,0.00021760323171894492
9.173650793650772,9.173650793650772,0.0004272122767290522
9.120271366147108,9.120271366147106,0.0004780339256599504
8.93142227912664,8.93142227912661,0.0005043296466001733
8.73995951818615,8.739959518186199,0.0004580188429999578
8.288530657136528,8.288530657136528,0.0004728054653564792
7.897251214491332,7.897251214491332,0.00046572135337123136
7.559798658716793,7.559798658716762,0.000465832025000757
23.362936507936546,12.821154923529487,0.0009316680185615142
25.8374628421297,12.880312130470054,0.0010408228797394187
26.17815435060875,26.17815435060875,0.0010349053439837922
25.816346526563308,11.641329501385064,0.0010895754312883867
24.548659215903605,24.548659215903605,0.000986128016279521
23.36077879853079,23.36077879853079,0.0009474365254511449
22.26216295938056,22.262162959380607,0.0008864346759136435
2.6930952380952946,2.6930952380952937,2.8535561360571296e-06
4.085614191714208,4.085614191714208,3.2574498088875573e-06
4.198730178672276,4.198730178672276,5.92721981114378e-06
3.9955213770229077,3.995521377022936,3.0477900706413903e-06
3.88179350260722,3.8817935026069805,8.63545201955853e-06
3.958225812930274,3.958225812930274,2.6790581473998337e-06
4.229202230206453,4.229202230206421,6.003801998078299e-06
6.506428571428556,3.4484938590356298,0.0007109110244626928
6.0999592714441455,6.099959271444143,0.0007640112837960119
5.741482496442534,1.8025356651228113,0.000974624696326387
5.424500655123541,5.424500655123541,0.0009935317509609134
6.872489696275776,6.872489696275767,0.0009664691509145595
7.50006224183029,7.500062241830301,0.000870376855269653
7.663459596367997,7.6634595963679795,0.0008909899485694169
2.197857142857143,0.92182288296815,5.697503737795913e-06
2.0645942334308005,1.4298522226807,6.0600763058702905e-06
1.9554090865468676,1.3758112066531325,5.878539986098807e-06
1.871021720448268,1.8710217204482644,5.693698068640233e-06
2.341208846616826,1.3217212059162915,6.754818764995387e-06
2.642403130814499,1.2655032083607312,7.195514973391891e-06
2.828033185246581,1.2068580729577034,7.793844480492655e-06
1.82198412698416,1.8219841269841983,5.990709029373907e-09
1.7547777471353556,1.7547777471353556,6.62231998060604e-09
1.652667512878626,1.652667512878687,7.0803286265337265e-09
1.570272437086525,1.570272437086525,7.4480741532848546e-09
1.5010202279849352,1.5010202279849503,8.164743308533142e-09
1.4681339923967172,1.4681339923967172,8.650519674804805e-09
1.4727143157310434,1.4727143157310434,9.051234974294178e-09
4.366984126984152,1.4708769661761314,3.2180570040592664e-05
4.351902856212011,4.351902856212036,3.4805258863242477e-05
4.167957554081802,4.167957554081838,3.187698006496884e-05
3.9505718651490986,3.9505718651490955,3.121222255567573e-05
3.995856271816486,3.995856271816471,3.193854398422293e-05
3.8864663376682267,1.9738141200646724,3.294354217098912e-05
3.721358346079122,2.1341329081395424,3.1422158039337264e-05
56107571.816780046,17516696.87583218,48.12567866613914
5698030.259575342,772652.8433233816,11.722415796695609
1795730.1230261836,1795730.1230261985,424.3949965989756
1518418.2814471242,199801.3011032421,36.71101887165885
264240.9121418274,55680.12571415765,0.00604955047549645
5134672.34131109,685944.3279006965,3.548184139502962
891760.5354978653,335564.8183130447,0.1241864758441216
1440952.0613687674,1440952.061368855,1.584224438533664
22450199.37656194,2427828.861056652,17.075974931386963
66702467.5627291,4829360.833273587,16.575541845035826
22563637.973613165,1042714.2274955941,2.519985861137599
6904876.659080708,1282032.739511424,0.7943959467833547
4423564.734384627,120109.78260007717,2.2390440727976246
1617995.7574108846,167455.25915277874,0.47081431600791823
29813892.58406415,1313909.3600122123,57.869095876505675
8293893.334158009,8293893.3341579195,1.8289742526285944
19165315.587466747,2325035.6052013673,14.034516228518038
8480159.886971876,743748.1626608497,0.13470085887611344
65481679.02191027,1085900.3084239166,8.263256538710404
2132018.4348999863,2132018.4349000477,0.011951701495172154
275101.94063080003,67995.33734418565,0.003940504080538099
3217932.845845989,399473.1432840118,0.05650700538122353
18657717.117955144,699802.3531083507,4.038066819345316
1136997.4337868528,134991.89889455476,0.2167071646956718
1105711.4953617644,316471.4404295629,0.5530654462492528
20909460.669655908,1653629.204292516,5.41283463627549
1294830.6058956587,1294830.6058956464,0.20403302484985528
54744.854195011736,2882.3796962364686,0.0037237438261697228
123933.12488146707,27935.490860611866,0.0800198182178657
525440.3596165645,120084.14404633032,0.06008733121154876
127243928.15902692,13457858.056553787,4.198814530414815
2099162.848581734,2099162.8485817644,0.14715540655891526
37870602.74676657,945190.900314002,0.8548208751801725
4698809.759240912,4698809.759240733,0.22461069590123267
1720445.8272524816,1720445.8272524471,0.09279238478644289
6967145.223719488,605117.0582629868,0.5042638907057443
2825920.834344398,575342.6938987771,0.09011836491297416
3497532.0050858664,723895.4077662062,0.11134375081127698
180380217.48024854,23052648.236390777,3.1086663860566186
161155101.08236268,7510597.716806491,4.207349651544449
164979042.3675726,25857345.85212336,3.0740858970912237
27364999.948118336,632175.9852487224,0.5213409835541034
18947224.16963517,2256199.844211809,0.4373515242658137
13944684.371921029,199303.2373000803,0.26337759718571857
61350132.3639824,5988850.587213267,1.7958757149449902
34400718.17117082,1456680.3197516163,0.7869930443762231
21215398.59600424,416807.36086130264,0.5842528646013717
19726036.032154005,1727193.531906289,0.4591927149202973
517236151.5880216,16072122.373419495,8.971259365966546
3943313.3663731744,173604.5808032211,0.15252640157849806
429067.56289592636,152426.4211296879,0.2603253576195583
6509331.464478145,285408.14477023296,0.24627823465859
32509419.851129312,3981843.40289909,1.1544468159063033
6279539.124017395,6279539.124017545,0.11712858846087142
2357671.2270757756,2357671.227075744,0.1512001841122458
11379632.253200645,1060695.5790716456,0.3357148703070747
1584651.6077065242,1584651.6077064502,0.05924060747095519
160617.95535125144,160617.9553512531,0.057019942401321834
148065.56853956313,36010.11213446529,0.006478910598485584
2289642.048139206,2289642.048139171,0.08367031707145316
12143141.990443846,2960937.231839805,0.7969064804749231
3772915.4999776026,188607.0920562697,0.19073055010986564
33727802.52582104,939370.2493410642,0.4626684459894772
6226650.236486317,150336.49035859475,0.12234506908702739
2118461.0412619836,2118461.0412620427,0.07718009249431364
6635574.86340713,526076.673061274,0.29321919226273424
3131032.552535755,420673.20488975634,0.4625903005101992
3161133.6221473315,3161133.6221473753,0.5071924240235205
34722646.43629048,2653966.9298791587,0.8941680378300473
310966870.1248312,24719574.659173187,3.5703787413558854
231838044.89237455,231838044.89237264,2.8420456527517577
36735947.75479737,838179.0792097419,0.3967489930742885
32193965.269687824,868632.4320978038,0.5224229030995657
31410780.801463943,107173.93260047979,0.25589257290878137
68282408.68026853,4337918.749185083,1.280758314969037
51046817.98839263,1084819.4447344467,0.5241579123929775
47880466.477034196,828072.7684332281,0.48566105163022527
34689236.49668132,225123.75905381417,0.3441381399995172
512598872.8261162,5916574.771817811,5.160943151722468
