region,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
Fujian,0.10197383499039225,0.103151178883704,0.10547559969923138,0.12414326540100774,0.12329875234980346,0.14636571193821168,0.15154704778350137,0.15569490589541646,0.15195548260484665,0.15730002596150724,0.1669417019886094,0.20727119774528532,0.14649458677670613,0.19873799666678185,0.21589633255630258,0.24416284299169738,0.2451642429563956,0.24564020038858642,0.2646905441965172,0.2755965139326515,0.25961405763106776,0.2582512840847289
Jiangxi,0.1108464136214732,0.10773611326909728,0.10097101448947608,0.0912223613699592,0.10179064328074991,0.14609212514227038,0.15114182614872912,0.1448041565589248,0.1353327352803267,0.13860792508716557,0.15313128481893273,0.1745823897822985,0.1735366678487963,0.18671999365747755,0.18997879829570155,0.19305006026380228,0.21314676591093862,0.21435664057672574,0.23160305793568853,0.23453855571298587,0.2403792614388005,0.24004793406364838
Shandong,0.10449677343023198,0.11268724182037898,0.1118912267870115,0.11336228476336632,0.13972224284968865,0.15705512542214403,0.1496804717705787,0.16167746221397172,0.15373781061829306,0.1609903208718483,0.1743344568044734,0.21812649981458693,0.21336071183893512,0.23253248739975527,0.25845819963573036,0.282120050044359,0.2957291639366131,0.31098415527665746,0.341457178021589,0.3526125880105565,0.35128548970082185,0.3489257478848002
Henan,0.11363142896884174,0.09306670704925409,0.09245351387498613,0.09266747654580339,0.06291219256779576,0.14158058018971295,0.14173563193230615,0.1495443115041295,0.14475065283512964,0.14282399987901653,0.1528178365074231,0.1746473427145397,0.18569712198386024,0.2148644778262682,0.23213144450690154,0.2484478973447945,0.2553976678017861,0.255620213336565,0.2693377288353932,0.2880799518467134,0.27955318829206527,0.2802167328936207
Hubei,0.1200279042706537,0.11904201592106498,0.1245024757028722,0.12228661337863772,0.12093606998987104,0.15372157478604132,0.1431169495338375,0.13503217988573102,0.13579737205295173,0.1335523228611683,0.14656160691686015,0.1680775895293101,0.187278847392273,0.19808815951843406,0.22086447020551137,0.22514489872452137,0.237602781707554,0.24387302506135478,0.2606643751881238,0.2675170141470188,0.2746030956839849,0.35822697503462286
Hunan,0.09792781523828001,0.10239300190709656,0.11050738379017389,0.10652935033944112,0.11631128337237823,0.15038439049608898,0.15106215829877864,0.1371312574241147,0.12597746049647723,0.13974520223353099,0.15632627504297752,0.1773949777651178,0.18619860790884035,0.19252589272287102,0.2147395066876931,0.2176773452720624,0.22475347402071472,0.22729502524474135,0.24889040412908758,0.2556072387954895,0.26631520123558655,0.26464959908665314
Guangdong,0.1918926989035943,0.18851192696616112,0.18635518605475665,0.1788162862961482,0.1882797294905184,0.1982586354221084,0.2039922529554688,0.21903295296565817,0.22570649087255484,0.23397068179071406,0.25485123710982416,0.30751462756014203,0.2953566436782743,0.3400844313915983,0.3712170914704929,0.4118566188350403,0.4363341581672813,0.46584895828586814,0.5100905539412248,0.5368987651104977,0.5262584693283446,0.5229970096962084
Guangxi,0.09697778818555552,0.10112887917311214,0.0954328066163611,0.09683184096575669,0.11951695552533738,0.13805368548277472,0.1289881318383677,0.12662194360312323,0.11268146363078448,0.12286625280925913,0.13738298398174148,0.1471493925196138,0.1574249876134662,0.16639446007909814,0.17556832762687322,0.17919095530547396,0.20049200629708183,0.205256506397192,0.21396589875938082,0.2254476374028101,0.2238470586956328,0.22195443085676475
Hainan,0.09419735228731538,0.10048945475355046,0.10489432243340781,0.10523595018503737,0.0984260777570266,0.11970973461433097,0.12337456878711342,0.13501365635709955,0.11936590471276937,0.13457327577649322,0.13882955269130867,0.14598109022658265,0.19144631270962228,0.1836379348011176,0.20110690879048135,0.1909143160324796,0.19807249672577182,0.19815906195545274,0.2059268558139557,0.21836880805329895,0.22793598177454283,0.22310375334501198
Chongqing,0.1240278067935065,0.12061156475333426,0.11745759957357656,0.11701746192989819,0.11812623824158659,0.14687312766078414,0.15134600964940548,0.15533535092508272,0.15591531080891155,0.15016310815664874,0.15443288064555954,0.18530878668427442,0.19929899587989383,0.22609224028414587,0.2358527969876323,0.2287947872466381,0.3490455621521759,0.23291220879686206,0.24619302494582468,0.25129970671194274,0.26158786948015234,0.26023143773939056
