0,1,2,3,4,5,6,7,8,9,10,11
0.0102641131555889,17438.0,9704.0,1184.0122248833106,233.2,39072.3822909346,11.00789183614755,7.3,1792.0,0.556485835531598,0.21405895242897008,0.14451114922813
0.0285016286644951,20476.0,12058.0,1062.52,271.8,44237.6373626374,11.019388797862375,7.8,1940.0,0.588884547763235,0.211498535960046,0.137969094922737
0.0306284805091488,23781.0,13578.0,1126.29,283.9,47916.9457468185,11.0,6.6,2441.3,0.57096001009209,0.185847848614255,0.191264529764001
0.03125,28970.0,15335.0,1129.16,497.7,54140.625,46.0,7.4,3293.0,0.529340697273041,0.163971706182266,0.151496885674101
0.0360062281043207,33793.3,18131.6,1979.31,411.5,60183.4282099937,47.0,5.3,2639.0,0.536544226222358,0.25149168771632,0.204131227217497
0.033982365907421,37700.25,19861.5,13260.43,498.050011,59666.2584200857,44.0,5.53,3099.3,0.526826745180735,1.41772440160285,0.271820092380241
0.0364720322637209,43980.7,23010.7,76855.9,585.946473,73971.0914454277,46.0,5.6,3521.3,0.523199949068569,7.3279634020879,0.322435595580418
0.0366542870983368,56960.1,31052.9,128026.8,697.595211,87345.8689458689,47.0,5.9,4044.0,0.54516933783473,10.5345580484867,0.280979566529736
0.0392824002474482,66584.6,36479.6,114891.6,966.46,89628.9500509684,47.0,7.0,5407.0,0.547868426032446,8.14050014241603,0.20657864784885
0.0396559265199009,75001.9,39660.5,104298.5,820.91,97526.4982664686,47.0,5.1,4124.7,0.528793270570479,6.4176070165205,0.283587725816472
0.0458600501812099,84837.3,43189.5,108299.3,923.09,107774.770420493,53.0,5.2,4516.19,0.509086215615066,6.05721109209481,0.310013108147635
0.0506533746463694,91660.5,47880.9,97040.2,994.44,112281.796690307,54.0,5.1,4753.45,0.52237223231381,4.97627760433546,0.319948915972809
0.0517264188384707,100095.5,53650.6,158109.3,1207.24,115500.464684015,62.0,5.66,5659.31,0.535994125610042,7.4122432179151,0.337339717040522
0.0555769972983404,128573.0,58559.4,133059.03,1403.8901,127608.935974205,63.0,6.11,6496.33,0.45545643331026,5.78150773053094,0.360868703326564
0.0596336070751737,138408.9,63739.4,122303.3,1838.96,135783.248964565,68.0,7.39,8467.82,0.460515183633422,4.76460635790929,0.324455126810806
0.0638271451632932,144086.0,69556.2,137764.24,1973.15,139922.61630585,69.0,7.05,9085.34,0.482740863095651,4.91752757635747,0.292800851430454
0.06639814475772,157092.2,70483.7,115833.63,1793.34,155196.167883212,56.0,5.42,8293.1,0.448677273601108,3.82037290262065,0.350937357110197
0.0691267534437002,171062.3,76875.6,139278.59,2076.5,177465.753424658,56.0,5.87,9640.44,0.449401183077744,3.93761803361371,0.346231639778473
0.087173942424652,188081.6,84308.8,151721.16,2303.0,203225.673823664,72.0,6.38,10518.93,0.44825650143342,4.20250536319457,0.325922709509336
0.0826859776168532,199741.5,89032.9,162885.83,2527.0,222678.391959799,73.0,6.28,11544.81,0.445740619751028,4.04488323698274,0.331804511278195
0.0817828938562441,218628.8,97819.9,155322.34,2758.49,268413.003663004,73.0,6.63,12616.29,0.447424584501219,3.73273204857381,0.281320577562362
0.0775542615140286,218624.30189737497,97817.99249252885,155354.4417334241,2757.7856130395035,268406.857005767,76.0,6.620543851356944,12612.79053694215,0.447360711830843,3.7466766014502357,0.2816615365162431
0.0101711734061027,3018.26,2519.04,802.0466928376634,64.97,14760.4766633565,2.00014874383377,2.755288535374465,791.3205403639572,0.834600067588611,0.3152047211998377,0.176696937047868
0.0272251308900524,4062.6,3791.22,813.91,75.31,19700.8902077151,2.0002903882170195,2.752088704724528,791.4637503765259,0.933200413528282,0.315710057679701,0.230513875979286
0.0263022176379577,5139.72,4146.49,654.69,81.0,22084.86328125,2.0,2.76,791.0,0.806754064423743,0.210445616640469,0.214814814814815
0.0262751159196291,6090.5,4722.38,571.47,90.64,24802.3032629559,7.0,2.47,905.59,0.775368196371398,0.154550765086731,0.192630185348632
0.0266666666666667,6839.2,5415.72,1119.11,105.18,27187.9069767442,7.0,2.42,978.42,0.791864545560884,0.256726655425943,0.207834189009317
0.025974025974026,8242.07,6543.83,8928.99,150.909224,28387.1748878924,8.0,3.01,1353.5,0.793954674007865,1.76797679391731,0.273939517441293
0.0274177467597208,9954.16,7689.12,2068.73,175.621187,34538.5204081633,8.0,2.8,1493.4,0.772452924204554,0.325559692684416,0.290568586123951
0.030738720872583,13887.11,11152.19,3723.73,151.2872701,40497.1498371335,8.0,2.0,1561.5,0.80306053599345,0.495055072887654,0.396067692677601
