region,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
Zhejiang,0.9922811684357316,0.9851504214343646,0.9775172163020724,0.9910107859339463,0.9952640694470424,0.977240602782033,0.9906875014549636,0.9926062869424461,0.9980577963981426,0.9987905915466333,0.9976839774810415,0.990854529958576,0.9981491431236642,0.9970061012475013,0.9990617573888256,0.9958260008749207,0.9982160512873733,0.9985391706409243,0.9986461404784924,0.9992291395055635,0.9999502872954051,0.999306809951285
Anhui,0.9980138372134261,0.9925795643895533,0.9927541171863525,0.993042783867434,0.9788093818813323,0.9522013263756445,0.9458783084376978,0.9636360746445429,0.9750476667120371,0.9825087012255003,0.9857333466318202,0.978334052923744,0.9999818738565118,0.9834565187690977,0.9872427559739639,0.9891136287676863,0.9933361649401016,0.9984995888754694,0.9988629606800151,0.9998509327778904,0.9996855576061652,0.997301576937399
Fujian,0.9999879254164925,0.9999361111718111,0.9999457170184575,0.9992600922740517,0.9999957390721621,0.9616996071771552,0.9713591878770892,0.9794115611447958,0.9872838782273344,0.9925657539142068,0.9936591067990402,0.985183516077939,0.9991509116487824,0.9963344287964322,0.9963580838953017,0.9924464833568476,0.9958698491487722,0.998763056980689,0.9982424583685338,0.9993852058762867,0.9996608655995581,0.9982595445178923
Jiangxi,0.9816354579342027,0.9866202942513798,0.9924539694630553,0.999925836025778,0.9999978601560461,0.9621530933118544,0.963678180543464,0.9723109873160865,0.9853181508957174,0.9868686730262307,0.9842266044581928,0.9785749691106177,0.9854733674361204,0.9851691031855374,0.9918872823084101,0.9949550485730916,0.9924137417111198,0.9963592915543957,0.997057708329098,0.9994824125910591,0.9999861965391375,0.9988743526497129
Shandong,0.9912194241549205,0.9945879148022415,0.9927578398587478,0.9883040283513003,0.9995652733141434,0.9999463225093298,0.9975383182888038,0.9982249126410131,0.9918036185455462,0.9901792123244982,0.9911129859359847,0.9985191249570667,0.9965112823592217,0.9974057842964258,0.9988925257468507,0.9995256484482068,0.9998081735742896,0.9999973646856021,0.999979613737785,0.9992987463317141,0.997272495435287,0.9935053022521589
Henan,0.9766830481060099,0.9938840908568073,0.9952959579390276,0.9983846604856446,0.989457430027059,0.9551652931023094,0.9703558007775896,0.9773250597972787,0.9888198179239279,0.9941509527323407,0.9942409803228414,0.9912117657131547,0.9923779634590401,0.9860170791507248,0.989763559307856,0.9921498157159101,0.9933695269936295,0.9974802418793454,0.9980038947925376,0.998745329266294,0.9999197309829733,0.9986756503464986
Hubei,0.999897546550416,0.9995148112396695,0.9999753720023582,0.9987389063557388,0.9964054969526712,0.9950541485090676,0.9997362036102992,0.9992441821951328,0.9979909199515631,0.9954824099982188,0.9968137246391593,0.9988643912286863,0.9998421325790612,0.9999805314699471,0.9996641999644215,0.9999442697453012,0.9999135142618132,0.9998867954031754,0.9999975435099796,0.9992137361707708,0.9969493031239857,0.9999972651924337
Hunan,0.9940067825217774,0.9957085557010417,0.9980807032601021,0.9944052736174459,0.9964514311087536,0.9636286789185589,0.9767298967096918,0.9928010537600455,0.9987868750044477,0.9973782977797047,0.9959726924102746,0.9930047535204202,0.9926562556443778,0.9941706540942835,0.9904919058062357,0.9941335083630541,0.9962519346047964,0.9987298847764066,0.999088406694261,0.9999393403295611,0.9995952785663359,0.9963286865842431
Guangdong,0.9988689647806649,0.9993092835236191,0.9996847420646532,0.9996894121359235,0.9997812373507082,0.9921829673098116,0.9986660568609151,0.999188951175257,0.9999973636665204,0.9999302469018024,0.9999641588670064,0.999408291677371,0.9999956499650673,0.9999012342034784,0.9999999956568539,0.9999971911710894,0.9997367223533825,0.9989857951403639,0.9996569476871009,0.999098025087303,0.9973950603160686,0.9948343696675922
Guangxi,0.9876107011889054,0.9853753968677122,0.9901871439201505,0.992232325539453,0.9533301010363789,0.9168150094703921,0.9437553665147178,0.9585734581354024,0.9857737421760921,0.9852463888284034,0.9828335947513197,0.9835033187707842,0.9823287428243549,0.9801836362939426,0.9819792084462269,0.9875540029013016,0.9804104383847021,0.985988387389329,0.9884203638433043,0.9921184120430406,0.9962978336206494,0.9989589772631174
Hainan,0.7106661980481664,0.6952809757838158,0.7093553370878501,0.7518372169030427,0.7996964863313016,0.7700458198073649,0.8233977802314845,0.8471025293006489,0.9084009370318844,0.9062580403550488,0.9149506112952994,0.9218090796398799,0.8782862270503269,0.8926541037897804,0.886951757043232,0.9044295735304141,0.9060531193388505,0.920551082984628,0.9255945448636256,0.93915850627033,0.9485785199713788,0.9673471754789891
Chongqing,0.8045819071689548,0.8275087823810937,0.8542662933956102,0.895605645093085,0.9282723342829472,0.8837148927389181,0.900228161521949,0.9260143525097363,0.9439689466970745,0.9651916896098037,0.973698022120301,0.9647241634706791,0.9652821293248537,0.9611978319059454,0.9715420754120992,0.9798049404009728,0.9309137151541348,0.9892313418851224,0.9896781856624822,0.9934463854395734,0.9953390764668562,0.9982670718011871
Sichuan,0.9967385766605646,0.9964436090798688,0.9931612581118009,0.9975660048081393,0.9970285938139896,0.9796163986128983,0.9796339007094175,0.9844349182041309,0.98840889603239,0.9910663166672995,0.9924768169610801,0.9898879496065237,0.9907856624410996,0.9892937545343414,0.9882787815840839,0.9914909507026997,0.9958919893461687,0.9990301319226127,0.9994030870750895,0.9999123335692938,0.9999782262010137,0.9993804688403539
Guizhou,0.9315621165859584,0.9272440315898594,0.9277359687053313,0.9399264619517465,0.9438559626230839,0.7884487584559785,0.7480882626494315,0.8216789992808103,0.8670860747243568,0.8735146495455178,0.8831625159578254,0.888260312245244,0.8963386569869233,0.912289719304741,0.9241731792361861,0.9385812521200048,0.9486171045650488,0.9625705457669859,0.9636976118224849,0.9662305993707492,0.9680230238737906,0.9744299418558051
Yunnan,0.8394611237297323,0.8660883852546915,0.827710994271234,0.885750273465718,0.8870385461797223,0.8362175920346193,0.8568374634759951,0.8622692357385078,0.9088701021052028,0.9179533674654146,0.9224056840674055,0.9264442117557272,0.9303178036828857,0.9326984827786373,0.9427126882393002,0.96010772989581,0.960827631835506,0.9781587533370856,0.982112391359101,0.9864811599979179,0.9892297784312776,0.9951285523862338
Shaanxi,0.9910450356390562,0.9970144739895999,0.998532727446937,0.9928242468047412,0.9999526429062235,0.9939580115210824,0.9985181820549481,0.9998155356911463,0.999635942532296,0.9998590343528186,0.9999717512231348,0.9999497792444669,0.9997297861865438,0.9999978354055172,0.9998047354628019,0.9998321196240076,0.9997952207168724,0.9999253766718769,0.9995803031500532,0.9997544234787005,0.9985106980935263,0.9956026707582704
Gansu,0.9307443261873156,0.9178062976984148,0.9242318215430237,0.9518417935921972,0.9576366100904719,0.8943656546404645,0.9366555641870503,0.9483047550739954,0.9693571555578028,0.955575810696354,0.9678709729122903,0.9586114411402261,0.9527719294323437,0.9600617724633165,0.9520766678670578,0.9500974685393615,0.9411347535686103,0.9392235576713918,0.9408894544239212,0.9538317043530065,0.9759986150668455,0.9853228389185437
Qinghai,0.5733239637370814,0.5906290580271962,0.5802959647690019,0.556750948125269,0.6021942639655687,0.5777397203517859,0.594995127837279,0.7322056236207138,0.8111295138167587,0.8221368915805808,0.8102985281049885,0.7976314016492524,0.8025151032561213,0.8124836188063038,0.8187825415497412,0.8396493610345676,0.8207283510240635,0.8347343726082987,0.8448787891460248,0.8552096067069137,0.8759036748941479,0.8957185373713464
Ningxia,0.71119899579141,0.7067906242363815,0.7028612587691297,0.7227878111075403,0.8218834809002291,0.8099546647197641,0.796176397371244,0.8432117936063663,0.8729198219305787,0.8781536615111009,0.88163078653511,0.8982952701708445,0.8991084564568373,0.9020320724445684,0.8974160704186633,0.9026812381700926,0.8864577401451823,0.8987182292323228,0.9038768196431933,0.9203547666323221,0.932903703828642,0.9555891580067739
Xinjiang,0.9727647507137922,0.9574105596652512,0.9683796877409122,0.9736690406056486,0.9764774458117547,0.887198396344757,0.9163996572909067,0.9001217299394312,0.9219381665613776,0.9265167311345777,0.9300229814410865,0.9257790407195404,0.9315620443499621,0.9304973861427274,0.9286378715553263,0.9271005973435279,0.9239099995719027,0.9296062761002415,0.9305843958851887,0.9421899642416811,0.9663774571720426,0.9802495794846334
